"";"municip";"fecha";"tasa_incid";"cod_ine";"nombre_mun";"semaforo"
"23305";"39095 - VAL DE SAN VICENTE";2020-05-25;73,31;39095;"Val de San Vicente";"Medio"
"23306";"39095 - VAL DE SAN VICENTE";2020-05-26;109,97;39095;"Val de San Vicente";"Medio"
"23307";"39095 - VAL DE SAN VICENTE";2020-05-27;109,97;39095;"Val de San Vicente";"Medio"
"23308";"39095 - VAL DE SAN VICENTE";2020-05-28;109,97;39095;"Val de San Vicente";"Medio"
"23309";"39095 - VAL DE SAN VICENTE";2020-05-29;109,97;39095;"Val de San Vicente";"Medio"
"23310";"39095 - VAL DE SAN VICENTE";2020-05-30;109,97;39095;"Val de San Vicente";"Medio"
"23311";"39095 - VAL DE SAN VICENTE";2020-05-31;109,97;39095;"Val de San Vicente";"Medio"
"23312";"39095 - VAL DE SAN VICENTE";2020-06-01;109,97;39095;"Val de San Vicente";"Medio"
"23313";"39095 - VAL DE SAN VICENTE";2020-06-02;109,97;39095;"Val de San Vicente";"Medio"
"23314";"39095 - VAL DE SAN VICENTE";2020-06-03;109,97;39095;"Val de San Vicente";"Medio"
"23315";"39095 - VAL DE SAN VICENTE";2020-06-04;109,97;39095;"Val de San Vicente";"Medio"
"23316";"39095 - VAL DE SAN VICENTE";2020-06-05;109,97;39095;"Val de San Vicente";"Medio"
"23317";"39095 - VAL DE SAN VICENTE";2020-06-06;109,97;39095;"Val de San Vicente";"Medio"
"23318";"39095 - VAL DE SAN VICENTE";2020-06-07;109,97;39095;"Val de San Vicente";"Medio"
"23319";"39095 - VAL DE SAN VICENTE";2020-06-08;109,97;39095;"Val de San Vicente";"Medio"
"23320";"39095 - VAL DE SAN VICENTE";2020-06-09;109,97;39095;"Val de San Vicente";"Medio"
"23321";"39095 - VAL DE SAN VICENTE";2020-06-10;109,97;39095;"Val de San Vicente";"Medio"
"23322";"39095 - VAL DE SAN VICENTE";2020-06-11;109,97;39095;"Val de San Vicente";"Medio"
"23323";"39095 - VAL DE SAN VICENTE";2020-06-12;109,97;39095;"Val de San Vicente";"Medio"
"23324";"39095 - VAL DE SAN VICENTE";2020-06-13;109,97;39095;"Val de San Vicente";"Medio"
"23325";"39095 - VAL DE SAN VICENTE";2020-06-14;146,63;39095;"Val de San Vicente";"Medio"
"23326";"39095 - VAL DE SAN VICENTE";2020-06-15;109,97;39095;"Val de San Vicente";"Medio"
"23327";"39095 - VAL DE SAN VICENTE";2020-06-16;109,97;39095;"Val de San Vicente";"Medio"
"23328";"39095 - VAL DE SAN VICENTE";2020-06-17;109,97;39095;"Val de San Vicente";"Medio"
"23329";"39095 - VAL DE SAN VICENTE";2020-06-18;109,97;39095;"Val de San Vicente";"Medio"
"23330";"39095 - VAL DE SAN VICENTE";2020-06-19;109,97;39095;"Val de San Vicente";"Medio"
"23331";"39095 - VAL DE SAN VICENTE";2020-06-20;109,97;39095;"Val de San Vicente";"Medio"
"23332";"39095 - VAL DE SAN VICENTE";2020-06-21;109,97;39095;"Val de San Vicente";"Medio"
"23333";"39095 - VAL DE SAN VICENTE";2020-06-22;109,97;39095;"Val de San Vicente";"Medio"
"23334";"39095 - VAL DE SAN VICENTE";2020-06-23;109,97;39095;"Val de San Vicente";"Medio"
"23335";"39095 - VAL DE SAN VICENTE";2020-06-24;109,97;39095;"Val de San Vicente";"Medio"
"23336";"39095 - VAL DE SAN VICENTE";2020-06-25;109,97;39095;"Val de San Vicente";"Medio"
"23337";"39095 - VAL DE SAN VICENTE";2020-06-26;109,97;39095;"Val de San Vicente";"Medio"
"23338";"39095 - VAL DE SAN VICENTE";2020-06-27;109,97;39095;"Val de San Vicente";"Medio"
"23339";"39095 - VAL DE SAN VICENTE";2020-06-28;73,31;39095;"Val de San Vicente";"Medio"
"23340";"39095 - VAL DE SAN VICENTE";2020-06-29;73,31;39095;"Val de San Vicente";"Medio"
"23341";"39095 - VAL DE SAN VICENTE";2020-06-30;73,31;39095;"Val de San Vicente";"Medio"
"23342";"39095 - VAL DE SAN VICENTE";2020-07-01;73,31;39095;"Val de San Vicente";"Medio"
"23343";"39095 - VAL DE SAN VICENTE";2020-07-02;73,31;39095;"Val de San Vicente";"Medio"
"23344";"39095 - VAL DE SAN VICENTE";2020-07-03;73,31;39095;"Val de San Vicente";"Medio"
"23345";"39095 - VAL DE SAN VICENTE";2020-07-04;73,31;39095;"Val de San Vicente";"Medio"
"23346";"39095 - VAL DE SAN VICENTE";2020-07-05;73,31;39095;"Val de San Vicente";"Medio"
"23347";"39095 - VAL DE SAN VICENTE";2020-07-06;73,31;39095;"Val de San Vicente";"Medio"
"23348";"39095 - VAL DE SAN VICENTE";2020-07-07;73,31;39095;"Val de San Vicente";"Medio"
"23349";"39095 - VAL DE SAN VICENTE";2020-07-08;73,31;39095;"Val de San Vicente";"Medio"
"23350";"39095 - VAL DE SAN VICENTE";2020-07-09;73,31;39095;"Val de San Vicente";"Medio"
"23351";"39095 - VAL DE SAN VICENTE";2020-07-10;73,31;39095;"Val de San Vicente";"Medio"
"23352";"39095 - VAL DE SAN VICENTE";2020-07-11;73,31;39095;"Val de San Vicente";"Medio"
"23353";"39095 - VAL DE SAN VICENTE";2020-07-12;73,31;39095;"Val de San Vicente";"Medio"
"23354";"39095 - VAL DE SAN VICENTE";2020-07-13;73,31;39095;"Val de San Vicente";"Medio"
"23355";"39095 - VAL DE SAN VICENTE";2020-07-14;36,66;39095;"Val de San Vicente";"Bajo"
"23356";"39095 - VAL DE SAN VICENTE";2020-07-15;36,66;39095;"Val de San Vicente";"Bajo"
"23357";"39095 - VAL DE SAN VICENTE";2020-07-16;36,66;39095;"Val de San Vicente";"Bajo"
"23358";"39095 - VAL DE SAN VICENTE";2020-07-17;36,66;39095;"Val de San Vicente";"Bajo"
"23359";"39095 - VAL DE SAN VICENTE";2020-07-18;36,66;39095;"Val de San Vicente";"Bajo"
"23360";"39095 - VAL DE SAN VICENTE";2020-07-19;36,66;39095;"Val de San Vicente";"Bajo"
"23361";"39095 - VAL DE SAN VICENTE";2020-07-20;36,66;39095;"Val de San Vicente";"Bajo"
"23362";"39095 - VAL DE SAN VICENTE";2020-07-21;36,66;39095;"Val de San Vicente";"Bajo"
"23363";"39095 - VAL DE SAN VICENTE";2020-07-22;0;39095;"Val de San Vicente";"Nueva normalidad"
"23364";"39095 - VAL DE SAN VICENTE";2020-07-23;0;39095;"Val de San Vicente";"Nueva normalidad"
"23365";"39095 - VAL DE SAN VICENTE";2020-07-24;0;39095;"Val de San Vicente";"Nueva normalidad"
"23366";"39095 - VAL DE SAN VICENTE";2020-07-25;0;39095;"Val de San Vicente";"Nueva normalidad"
"23367";"39095 - VAL DE SAN VICENTE";2020-07-26;0;39095;"Val de San Vicente";"Nueva normalidad"
"23368";"39095 - VAL DE SAN VICENTE";2020-07-27;0;39095;"Val de San Vicente";"Nueva normalidad"
"23369";"39095 - VAL DE SAN VICENTE";2020-07-28;0;39095;"Val de San Vicente";"Nueva normalidad"
"23370";"39095 - VAL DE SAN VICENTE";2020-07-29;0;39095;"Val de San Vicente";"Nueva normalidad"
"23371";"39095 - VAL DE SAN VICENTE";2020-07-30;0;39095;"Val de San Vicente";"Nueva normalidad"
"23372";"39095 - VAL DE SAN VICENTE";2020-07-31;0;39095;"Val de San Vicente";"Nueva normalidad"
"23373";"39095 - VAL DE SAN VICENTE";2020-08-01;0;39095;"Val de San Vicente";"Nueva normalidad"
"23374";"39095 - VAL DE SAN VICENTE";2020-08-02;0;39095;"Val de San Vicente";"Nueva normalidad"
"23375";"39095 - VAL DE SAN VICENTE";2020-08-03;0;39095;"Val de San Vicente";"Nueva normalidad"
"23376";"39095 - VAL DE SAN VICENTE";2020-08-04;0;39095;"Val de San Vicente";"Nueva normalidad"
"23377";"39095 - VAL DE SAN VICENTE";2020-08-05;0;39095;"Val de San Vicente";"Nueva normalidad"
"23378";"39095 - VAL DE SAN VICENTE";2020-08-06;0;39095;"Val de San Vicente";"Nueva normalidad"
"23379";"39095 - VAL DE SAN VICENTE";2020-08-07;0;39095;"Val de San Vicente";"Nueva normalidad"
"23380";"39095 - VAL DE SAN VICENTE";2020-08-08;0;39095;"Val de San Vicente";"Nueva normalidad"
"23381";"39095 - VAL DE SAN VICENTE";2020-08-09;0;39095;"Val de San Vicente";"Nueva normalidad"
"23382";"39095 - VAL DE SAN VICENTE";2020-08-10;0;39095;"Val de San Vicente";"Nueva normalidad"
"23383";"39095 - VAL DE SAN VICENTE";2020-08-11;0;39095;"Val de San Vicente";"Nueva normalidad"
"23384";"39095 - VAL DE SAN VICENTE";2020-08-12;0;39095;"Val de San Vicente";"Nueva normalidad"
"23385";"39095 - VAL DE SAN VICENTE";2020-08-13;0;39095;"Val de San Vicente";"Nueva normalidad"
"23386";"39095 - VAL DE SAN VICENTE";2020-08-14;36,66;39095;"Val de San Vicente";"Bajo"
"23387";"39095 - VAL DE SAN VICENTE";2020-08-15;36,66;39095;"Val de San Vicente";"Bajo"
"23388";"39095 - VAL DE SAN VICENTE";2020-08-16;36,66;39095;"Val de San Vicente";"Bajo"
"23389";"39095 - VAL DE SAN VICENTE";2020-08-17;36,66;39095;"Val de San Vicente";"Bajo"
"23390";"39095 - VAL DE SAN VICENTE";2020-08-18;36,66;39095;"Val de San Vicente";"Bajo"
"23391";"39095 - VAL DE SAN VICENTE";2020-08-19;36,66;39095;"Val de San Vicente";"Bajo"
"23392";"39095 - VAL DE SAN VICENTE";2020-08-20;36,66;39095;"Val de San Vicente";"Bajo"
"23393";"39095 - VAL DE SAN VICENTE";2020-08-21;73,31;39095;"Val de San Vicente";"Medio"
"23394";"39095 - VAL DE SAN VICENTE";2020-08-22;73,31;39095;"Val de San Vicente";"Medio"
"23395";"39095 - VAL DE SAN VICENTE";2020-08-23;73,31;39095;"Val de San Vicente";"Medio"
"23396";"39095 - VAL DE SAN VICENTE";2020-08-24;73,31;39095;"Val de San Vicente";"Medio"
"23397";"39095 - VAL DE SAN VICENTE";2020-08-25;36,66;39095;"Val de San Vicente";"Bajo"
"23398";"39095 - VAL DE SAN VICENTE";2020-08-26;36,66;39095;"Val de San Vicente";"Bajo"
"23399";"39095 - VAL DE SAN VICENTE";2020-08-27;36,66;39095;"Val de San Vicente";"Bajo"
"23400";"39095 - VAL DE SAN VICENTE";2020-08-28;36,66;39095;"Val de San Vicente";"Bajo"
"23401";"39095 - VAL DE SAN VICENTE";2020-08-29;73,31;39095;"Val de San Vicente";"Medio"
"23402";"39095 - VAL DE SAN VICENTE";2020-08-30;73,31;39095;"Val de San Vicente";"Medio"
"23403";"39095 - VAL DE SAN VICENTE";2020-08-31;73,31;39095;"Val de San Vicente";"Medio"
"23404";"39095 - VAL DE SAN VICENTE";2020-09-01;36,66;39095;"Val de San Vicente";"Bajo"
"23405";"39095 - VAL DE SAN VICENTE";2020-09-02;36,66;39095;"Val de San Vicente";"Bajo"
"23406";"39095 - VAL DE SAN VICENTE";2020-09-03;36,66;39095;"Val de San Vicente";"Bajo"
"23407";"39095 - VAL DE SAN VICENTE";2020-09-04;36,66;39095;"Val de San Vicente";"Bajo"
"23408";"39095 - VAL DE SAN VICENTE";2020-09-05;73,31;39095;"Val de San Vicente";"Medio"
"23409";"39095 - VAL DE SAN VICENTE";2020-09-06;109,97;39095;"Val de San Vicente";"Medio"
"23410";"39095 - VAL DE SAN VICENTE";2020-09-07;109,97;39095;"Val de San Vicente";"Medio"
"23411";"39095 - VAL DE SAN VICENTE";2020-09-08;109,97;39095;"Val de San Vicente";"Medio"
"23412";"39095 - VAL DE SAN VICENTE";2020-09-09;109,97;39095;"Val de San Vicente";"Medio"
"23413";"39095 - VAL DE SAN VICENTE";2020-09-10;109,97;39095;"Val de San Vicente";"Medio"
"23414";"39095 - VAL DE SAN VICENTE";2020-09-11;109,97;39095;"Val de San Vicente";"Medio"
"23415";"39095 - VAL DE SAN VICENTE";2020-09-12;109,97;39095;"Val de San Vicente";"Medio"
"23416";"39095 - VAL DE SAN VICENTE";2020-09-13;109,97;39095;"Val de San Vicente";"Medio"
"23417";"39095 - VAL DE SAN VICENTE";2020-09-14;109,97;39095;"Val de San Vicente";"Medio"
"23418";"39095 - VAL DE SAN VICENTE";2020-09-15;109,97;39095;"Val de San Vicente";"Medio"
"23419";"39095 - VAL DE SAN VICENTE";2020-09-16;109,97;39095;"Val de San Vicente";"Medio"
"23420";"39095 - VAL DE SAN VICENTE";2020-09-17;146,63;39095;"Val de San Vicente";"Medio"
"23421";"39095 - VAL DE SAN VICENTE";2020-09-18;109,97;39095;"Val de San Vicente";"Medio"
"23422";"39095 - VAL DE SAN VICENTE";2020-09-19;109,97;39095;"Val de San Vicente";"Medio"
"23423";"39095 - VAL DE SAN VICENTE";2020-09-20;146,63;39095;"Val de San Vicente";"Medio"
"23424";"39095 - VAL DE SAN VICENTE";2020-09-21;146,63;39095;"Val de San Vicente";"Medio"
"23425";"39095 - VAL DE SAN VICENTE";2020-09-22;146,63;39095;"Val de San Vicente";"Medio"
"23426";"39095 - VAL DE SAN VICENTE";2020-09-23;146,63;39095;"Val de San Vicente";"Medio"
"23427";"39095 - VAL DE SAN VICENTE";2020-09-24;146,63;39095;"Val de San Vicente";"Medio"
"23428";"39095 - VAL DE SAN VICENTE";2020-09-25;146,63;39095;"Val de San Vicente";"Medio"
"23429";"39095 - VAL DE SAN VICENTE";2020-09-26;109,97;39095;"Val de San Vicente";"Medio"
"23430";"39095 - VAL DE SAN VICENTE";2020-09-27;109,97;39095;"Val de San Vicente";"Medio"
"23431";"39095 - VAL DE SAN VICENTE";2020-09-28;109,97;39095;"Val de San Vicente";"Medio"
"23432";"39095 - VAL DE SAN VICENTE";2020-09-29;109,97;39095;"Val de San Vicente";"Medio"
"23433";"39095 - VAL DE SAN VICENTE";2020-09-30;109,97;39095;"Val de San Vicente";"Medio"
"23434";"39095 - VAL DE SAN VICENTE";2020-10-01;109,97;39095;"Val de San Vicente";"Medio"
"23435";"39095 - VAL DE SAN VICENTE";2020-10-02;109,97;39095;"Val de San Vicente";"Medio"
"23436";"39095 - VAL DE SAN VICENTE";2020-10-03;109,97;39095;"Val de San Vicente";"Medio"
"23437";"39095 - VAL DE SAN VICENTE";2020-10-04;109,97;39095;"Val de San Vicente";"Medio"
"23438";"39095 - VAL DE SAN VICENTE";2020-10-05;109,97;39095;"Val de San Vicente";"Medio"
"23439";"39095 - VAL DE SAN VICENTE";2020-10-06;73,31;39095;"Val de San Vicente";"Medio"
"23440";"39095 - VAL DE SAN VICENTE";2020-10-07;73,31;39095;"Val de San Vicente";"Medio"
"23441";"39095 - VAL DE SAN VICENTE";2020-10-08;73,31;39095;"Val de San Vicente";"Medio"
"23442";"39095 - VAL DE SAN VICENTE";2020-10-09;36,66;39095;"Val de San Vicente";"Bajo"
"23443";"39095 - VAL DE SAN VICENTE";2020-10-10;36,66;39095;"Val de San Vicente";"Bajo"
"23444";"39095 - VAL DE SAN VICENTE";2020-10-11;36,66;39095;"Val de San Vicente";"Bajo"
"23445";"39095 - VAL DE SAN VICENTE";2020-10-12;36,66;39095;"Val de San Vicente";"Bajo"
"23446";"39095 - VAL DE SAN VICENTE";2020-10-13;36,66;39095;"Val de San Vicente";"Bajo"
"23447";"39095 - VAL DE SAN VICENTE";2020-10-14;36,66;39095;"Val de San Vicente";"Bajo"
"23448";"39095 - VAL DE SAN VICENTE";2020-10-15;36,66;39095;"Val de San Vicente";"Bajo"
"23449";"39095 - VAL DE SAN VICENTE";2020-10-16;0;39095;"Val de San Vicente";"Nueva normalidad"
"23450";"39095 - VAL DE SAN VICENTE";2020-10-17;0;39095;"Val de San Vicente";"Nueva normalidad"
"23451";"39095 - VAL DE SAN VICENTE";2020-10-18;0;39095;"Val de San Vicente";"Nueva normalidad"
"23452";"39095 - VAL DE SAN VICENTE";2020-10-19;0;39095;"Val de San Vicente";"Nueva normalidad"
"23453";"39095 - VAL DE SAN VICENTE";2020-10-20;0;39095;"Val de San Vicente";"Nueva normalidad"
"23454";"39095 - VAL DE SAN VICENTE";2020-10-21;0;39095;"Val de San Vicente";"Nueva normalidad"
"23455";"39095 - VAL DE SAN VICENTE";2020-10-22;0;39095;"Val de San Vicente";"Nueva normalidad"
"23456";"39095 - VAL DE SAN VICENTE";2020-10-23;0;39095;"Val de San Vicente";"Nueva normalidad"
"23457";"39095 - VAL DE SAN VICENTE";2020-10-24;0;39095;"Val de San Vicente";"Nueva normalidad"
"23458";"39095 - VAL DE SAN VICENTE";2020-10-25;0;39095;"Val de San Vicente";"Nueva normalidad"
"23459";"39095 - VAL DE SAN VICENTE";2020-10-26;0;39095;"Val de San Vicente";"Nueva normalidad"
"23460";"39095 - VAL DE SAN VICENTE";2020-10-27;73,31;39095;"Val de San Vicente";"Medio"
"23461";"39095 - VAL DE SAN VICENTE";2020-10-28;146,63;39095;"Val de San Vicente";"Medio"
"23462";"39095 - VAL DE SAN VICENTE";2020-10-29;219,94;39095;"Val de San Vicente";"Alto"
"23463";"39095 - VAL DE SAN VICENTE";2020-10-30;219,94;39095;"Val de San Vicente";"Alto"
"23464";"39095 - VAL DE SAN VICENTE";2020-10-31;403,23;39095;"Val de San Vicente";"Extremo"
"23465";"39095 - VAL DE SAN VICENTE";2020-11-01;439,88;39095;"Val de San Vicente";"Extremo"
"23466";"39096 - VEGA DE LIEBANA";2020-02-29;0;39096;"Vega de Liebana";"Nueva normalidad"
"23467";"39096 - VEGA DE LIEBANA";2020-03-01;0;39096;"Vega de Liebana";"Nueva normalidad"
"23468";"39096 - VEGA DE LIEBANA";2020-03-02;0;39096;"Vega de Liebana";"Nueva normalidad"
"23469";"39096 - VEGA DE LIEBANA";2020-03-03;0;39096;"Vega de Liebana";"Nueva normalidad"
"23470";"39096 - VEGA DE LIEBANA";2020-03-04;0;39096;"Vega de Liebana";"Nueva normalidad"
"23471";"39096 - VEGA DE LIEBANA";2020-03-05;0;39096;"Vega de Liebana";"Nueva normalidad"
"23472";"39096 - VEGA DE LIEBANA";2020-03-06;0;39096;"Vega de Liebana";"Nueva normalidad"
"23473";"39096 - VEGA DE LIEBANA";2020-03-07;0;39096;"Vega de Liebana";"Nueva normalidad"
"23474";"39096 - VEGA DE LIEBANA";2020-03-08;0;39096;"Vega de Liebana";"Nueva normalidad"
"23475";"39096 - VEGA DE LIEBANA";2020-03-09;0;39096;"Vega de Liebana";"Nueva normalidad"
"23476";"39096 - VEGA DE LIEBANA";2020-03-10;0;39096;"Vega de Liebana";"Nueva normalidad"
"23477";"39096 - VEGA DE LIEBANA";2020-03-11;0;39096;"Vega de Liebana";"Nueva normalidad"
"23478";"39096 - VEGA DE LIEBANA";2020-03-12;0;39096;"Vega de Liebana";"Nueva normalidad"
"23479";"39096 - VEGA DE LIEBANA";2020-03-13;0;39096;"Vega de Liebana";"Nueva normalidad"
"23480";"39096 - VEGA DE LIEBANA";2020-03-14;0;39096;"Vega de Liebana";"Nueva normalidad"
"23481";"39096 - VEGA DE LIEBANA";2020-03-15;0;39096;"Vega de Liebana";"Nueva normalidad"
"23482";"39096 - VEGA DE LIEBANA";2020-03-16;0;39096;"Vega de Liebana";"Nueva normalidad"
"23483";"39096 - VEGA DE LIEBANA";2020-03-17;0;39096;"Vega de Liebana";"Nueva normalidad"
"23484";"39096 - VEGA DE LIEBANA";2020-03-18;0;39096;"Vega de Liebana";"Nueva normalidad"
"23485";"39096 - VEGA DE LIEBANA";2020-03-19;0;39096;"Vega de Liebana";"Nueva normalidad"
"23486";"39096 - VEGA DE LIEBANA";2020-03-20;0;39096;"Vega de Liebana";"Nueva normalidad"
"23487";"39096 - VEGA DE LIEBANA";2020-03-21;0;39096;"Vega de Liebana";"Nueva normalidad"
"23488";"39096 - VEGA DE LIEBANA";2020-03-22;0;39096;"Vega de Liebana";"Nueva normalidad"
"23489";"39096 - VEGA DE LIEBANA";2020-03-23;0;39096;"Vega de Liebana";"Nueva normalidad"
"23490";"39096 - VEGA DE LIEBANA";2020-03-24;0;39096;"Vega de Liebana";"Nueva normalidad"
"23491";"39096 - VEGA DE LIEBANA";2020-03-25;0;39096;"Vega de Liebana";"Nueva normalidad"
"23492";"39096 - VEGA DE LIEBANA";2020-03-26;0;39096;"Vega de Liebana";"Nueva normalidad"
"23493";"39096 - VEGA DE LIEBANA";2020-03-27;0;39096;"Vega de Liebana";"Nueva normalidad"
"23494";"39096 - VEGA DE LIEBANA";2020-03-28;0;39096;"Vega de Liebana";"Nueva normalidad"
"23495";"39096 - VEGA DE LIEBANA";2020-03-29;0;39096;"Vega de Liebana";"Nueva normalidad"
"23496";"39096 - VEGA DE LIEBANA";2020-03-30;0;39096;"Vega de Liebana";"Nueva normalidad"
"23497";"39096 - VEGA DE LIEBANA";2020-03-31;0;39096;"Vega de Liebana";"Nueva normalidad"
"23498";"39096 - VEGA DE LIEBANA";2020-04-01;0;39096;"Vega de Liebana";"Nueva normalidad"
"23499";"39096 - VEGA DE LIEBANA";2020-04-02;0;39096;"Vega de Liebana";"Nueva normalidad"
"23500";"39096 - VEGA DE LIEBANA";2020-04-03;0;39096;"Vega de Liebana";"Nueva normalidad"
"23501";"39096 - VEGA DE LIEBANA";2020-04-04;0;39096;"Vega de Liebana";"Nueva normalidad"
"23502";"39096 - VEGA DE LIEBANA";2020-04-05;0;39096;"Vega de Liebana";"Nueva normalidad"
"23503";"39096 - VEGA DE LIEBANA";2020-04-06;0;39096;"Vega de Liebana";"Nueva normalidad"
"23504";"39096 - VEGA DE LIEBANA";2020-04-07;0;39096;"Vega de Liebana";"Nueva normalidad"
"23505";"39096 - VEGA DE LIEBANA";2020-04-08;0;39096;"Vega de Liebana";"Nueva normalidad"
"23506";"39096 - VEGA DE LIEBANA";2020-04-09;0;39096;"Vega de Liebana";"Nueva normalidad"
"23507";"39096 - VEGA DE LIEBANA";2020-04-10;0;39096;"Vega de Liebana";"Nueva normalidad"
"23508";"39096 - VEGA DE LIEBANA";2020-04-11;0;39096;"Vega de Liebana";"Nueva normalidad"
"23509";"39096 - VEGA DE LIEBANA";2020-04-12;0;39096;"Vega de Liebana";"Nueva normalidad"
"23510";"39096 - VEGA DE LIEBANA";2020-04-13;0;39096;"Vega de Liebana";"Nueva normalidad"
"23511";"39096 - VEGA DE LIEBANA";2020-04-14;0;39096;"Vega de Liebana";"Nueva normalidad"
"23512";"39096 - VEGA DE LIEBANA";2020-04-15;0;39096;"Vega de Liebana";"Nueva normalidad"
"23513";"39096 - VEGA DE LIEBANA";2020-04-16;0;39096;"Vega de Liebana";"Nueva normalidad"
"23514";"39096 - VEGA DE LIEBANA";2020-04-17;0;39096;"Vega de Liebana";"Nueva normalidad"
"23515";"39096 - VEGA DE LIEBANA";2020-04-18;0;39096;"Vega de Liebana";"Nueva normalidad"
"23516";"39096 - VEGA DE LIEBANA";2020-04-19;0;39096;"Vega de Liebana";"Nueva normalidad"
"23517";"39096 - VEGA DE LIEBANA";2020-04-20;0;39096;"Vega de Liebana";"Nueva normalidad"
"23518";"39096 - VEGA DE LIEBANA";2020-04-21;0;39096;"Vega de Liebana";"Nueva normalidad"
"23519";"39096 - VEGA DE LIEBANA";2020-04-22;0;39096;"Vega de Liebana";"Nueva normalidad"
"23520";"39096 - VEGA DE LIEBANA";2020-04-23;0;39096;"Vega de Liebana";"Nueva normalidad"
"23521";"39096 - VEGA DE LIEBANA";2020-04-24;0;39096;"Vega de Liebana";"Nueva normalidad"
"23522";"39096 - VEGA DE LIEBANA";2020-04-25;0;39096;"Vega de Liebana";"Nueva normalidad"
"23523";"39096 - VEGA DE LIEBANA";2020-04-26;0;39096;"Vega de Liebana";"Nueva normalidad"
"23524";"39096 - VEGA DE LIEBANA";2020-04-27;0;39096;"Vega de Liebana";"Nueva normalidad"
"23525";"39096 - VEGA DE LIEBANA";2020-04-28;0;39096;"Vega de Liebana";"Nueva normalidad"
"23526";"39096 - VEGA DE LIEBANA";2020-04-29;0;39096;"Vega de Liebana";"Nueva normalidad"
"23527";"39096 - VEGA DE LIEBANA";2020-04-30;0;39096;"Vega de Liebana";"Nueva normalidad"
"23528";"39096 - VEGA DE LIEBANA";2020-05-01;0;39096;"Vega de Liebana";"Nueva normalidad"
"23529";"39096 - VEGA DE LIEBANA";2020-05-02;0;39096;"Vega de Liebana";"Nueva normalidad"
"23530";"39096 - VEGA DE LIEBANA";2020-05-03;0;39096;"Vega de Liebana";"Nueva normalidad"
"23531";"39096 - VEGA DE LIEBANA";2020-05-04;0;39096;"Vega de Liebana";"Nueva normalidad"
"23532";"39096 - VEGA DE LIEBANA";2020-05-05;0;39096;"Vega de Liebana";"Nueva normalidad"
"23533";"39096 - VEGA DE LIEBANA";2020-05-06;0;39096;"Vega de Liebana";"Nueva normalidad"
"23534";"39096 - VEGA DE LIEBANA";2020-05-07;0;39096;"Vega de Liebana";"Nueva normalidad"
"23535";"39096 - VEGA DE LIEBANA";2020-05-08;0;39096;"Vega de Liebana";"Nueva normalidad"
"23536";"39096 - VEGA DE LIEBANA";2020-05-09;0;39096;"Vega de Liebana";"Nueva normalidad"
"23537";"39096 - VEGA DE LIEBANA";2020-05-10;0;39096;"Vega de Liebana";"Nueva normalidad"
"23538";"39096 - VEGA DE LIEBANA";2020-05-11;0;39096;"Vega de Liebana";"Nueva normalidad"
"23539";"39096 - VEGA DE LIEBANA";2020-05-12;0;39096;"Vega de Liebana";"Nueva normalidad"
"23540";"39096 - VEGA DE LIEBANA";2020-05-13;0;39096;"Vega de Liebana";"Nueva normalidad"
"23541";"39096 - VEGA DE LIEBANA";2020-05-14;0;39096;"Vega de Liebana";"Nueva normalidad"
"23542";"39096 - VEGA DE LIEBANA";2020-05-15;0;39096;"Vega de Liebana";"Nueva normalidad"
"23543";"39096 - VEGA DE LIEBANA";2020-05-16;0;39096;"Vega de Liebana";"Nueva normalidad"
"23544";"39096 - VEGA DE LIEBANA";2020-05-17;0;39096;"Vega de Liebana";"Nueva normalidad"
"23545";"39096 - VEGA DE LIEBANA";2020-05-18;0;39096;"Vega de Liebana";"Nueva normalidad"
"23546";"39096 - VEGA DE LIEBANA";2020-05-19;0;39096;"Vega de Liebana";"Nueva normalidad"
"23547";"39096 - VEGA DE LIEBANA";2020-05-20;0;39096;"Vega de Liebana";"Nueva normalidad"
"23548";"39096 - VEGA DE LIEBANA";2020-05-21;0;39096;"Vega de Liebana";"Nueva normalidad"
"23549";"39096 - VEGA DE LIEBANA";2020-05-22;0;39096;"Vega de Liebana";"Nueva normalidad"
"23550";"39096 - VEGA DE LIEBANA";2020-05-23;0;39096;"Vega de Liebana";"Nueva normalidad"
"23551";"39096 - VEGA DE LIEBANA";2020-05-24;0;39096;"Vega de Liebana";"Nueva normalidad"
"23552";"39096 - VEGA DE LIEBANA";2020-05-25;0;39096;"Vega de Liebana";"Nueva normalidad"
"23553";"39096 - VEGA DE LIEBANA";2020-05-26;0;39096;"Vega de Liebana";"Nueva normalidad"
"23554";"39096 - VEGA DE LIEBANA";2020-05-27;0;39096;"Vega de Liebana";"Nueva normalidad"
"23555";"39096 - VEGA DE LIEBANA";2020-05-28;0;39096;"Vega de Liebana";"Nueva normalidad"
"23556";"39096 - VEGA DE LIEBANA";2020-05-29;0;39096;"Vega de Liebana";"Nueva normalidad"
"23557";"39096 - VEGA DE LIEBANA";2020-05-30;0;39096;"Vega de Liebana";"Nueva normalidad"
"23558";"39096 - VEGA DE LIEBANA";2020-05-31;0;39096;"Vega de Liebana";"Nueva normalidad"
"23559";"39096 - VEGA DE LIEBANA";2020-06-01;0;39096;"Vega de Liebana";"Nueva normalidad"
"23560";"39096 - VEGA DE LIEBANA";2020-06-02;0;39096;"Vega de Liebana";"Nueva normalidad"
"23561";"39096 - VEGA DE LIEBANA";2020-06-03;0;39096;"Vega de Liebana";"Nueva normalidad"
